Date,Close,Open,High,Low,Volume,log_return
4/16/2021,38808.01,38571.98,38808.01,38540.66,262460000,0.006102896
4/19/2021,38854.73,38816.45,38857.73,38806.28,508630000,0.001203151
4/20/2021,39015.58,38848.02,39026.75,38841.84,339010000,0.004131234
4/21/2021,39128.34,39015.58,39138.66,38975.68,239250000,0.002885959
4/22/2021,39131.8,39128.34,39151.08,39099.93,228110000,8.84E-05
4/23/2021,39301.82,39131.8,39303.64,39125.9,286970000,0.004335393
4/26/2021,39319.75,39301.82,39332.42,39256.36,329740000,0.000456109
4/27/2021,39308.23,39318.52,39327.41,39272.01,252570000,-0.000293025
4/28/2021,39306.65,39305.48,39338.82,39268.19,259510000,-4.02E-05
4/29/2021,39460.65,38781.48,39468.34,38738.06,270680000,0.003910257
4/30/2021,39840.28,39450.91,39840.28,39356.83,328340000,0.009574488
5/4/2021,39801.78,39834.42,39875.66,39783.59,426510000,-0.000966826
5/5/2021,39456.64,39801.78,39805.18,39456.64,349560000,-0.008709287
5/6/2021,39114.73,39433.81,39450.68,39037.63,402510000,-0.008703225
5/7/2021,39198.75,39114.73,39199.15,39109.37,238930000,0.002145736
5/10/2021,39312.74,39198.75,39409.17,39198.75,324190000,0.002903781
5/11/2021,39382.96,39312.86,39436.28,39280.91,295870000,0.001784596
5/14/2021,39494.7,39382.96,39494.7,39377.01,219550000,0.00283325
5/17/2021,39307.19,39483.51,39483.51,39303.31,357450000,-0.004759032
5/18/2021,39023.28,39306.47,39308.06,38850.57,204650000,-0.007249063
5/19/2021,38446.09,39022.52,39105.55,38416.5,153640000,-0.014901391
5/20/2021,38328.13,38445.09,38453.56,38284.56,156990000,-0.003072909
5/21/2021,38324.07,38328.13,38331.63,38282.64,174270000,-0.000105933
5/24/2021,38341.66,38324.07,38382.35,38324.07,141090000,0.000458875
5/25/2021,38256.76,38287.58,38288.39,38246.33,250200000,-0.002216757
5/26/2021,38233.68,38256.76,38271.94,38226.89,203090000,-0.000603474
5/27/2021,38056.21,38233.68,38300.48,38056.21,214170000,-0.004652525
5/28/2021,38256.99,38044.58,38257.1,37563.79,228660000,0.005262011
5/31/2021,38437.88,38256.24,38441.83,38256.24,201860000,0.004717143
6/1/2021,38414.37,38437.88,38457.39,38395.37,274850000,-0.000611823
6/2/2021,38482.52,38414.37,38488.3,38370.69,156910000,0.001772504
6/3/2021,38551.06,38482.52,38551.06,38438.16,249690000,0.001779484
6/4/2021,38726.1,38548.24,38726.1,38529.7,199060000,0.004530195
6/7/2021,38688.98,38726.1,38726.1,38669.01,210650000,-0.000958986
6/8/2021,38881.7,38686.4,38881.7,38661.48,218510000,0.004968898
6/9/2021,39170.95,38881.7,39177.51,38881.7,181490000,0.007411698
6/10/2021,39210.1,39170.95,39210.1,39159.5,158360000,0.000998966
6/11/2021,39157.29,39210.1,39262.71,39130.07,289070000,-0.001347755
6/15/2021,38501.03,39156.28,39168.59,38491.86,284620000,-0.016901618
6/16/2021,38557.11,38507.29,38557.23,38455.41,296460000,0.001455525
6/17/2021,38614.45,38570.72,38624.53,38570.72,157740000,0.00148604
6/18/2021,38641.33,38615.11,38648.91,38607.39,220610000,0.00069587
6/21/2021,38678.48,38648.91,38678.48,38623.99,209210000,0.000960944
6/22/2021,37847.07,38545.3,38545.3,37831.2,218270000,-0.021729807
6/23/2021,37804.46,37847.07,37851.38,37804.46,208360000,-0.001126481
6/24/2021,37941.85,37804.46,37965.04,37800.89,149400000,0.003627639
6/25/2021,37653.12,37954.35,38036.47,37639.93,191230000,-0.007638905
6/28/2021,37656.68,37658.26,37671.53,37634.8,157730000,9.45E-05
6/29/2021,37612.72,37585.25,37612.72,37555.3,215990000,-0.001168071
6/30/2021,37907.28,37640.75,37907.42,37640.75,213700000,0.007800887
7/1/2021,37898.59,37907.43,37911.82,37892.2,205450000,-0.00022927
7/2/2021,38219.88,37898.56,38219.88,37890.5,194570000,0.008441891
7/5/2021,38224.74,38212.01,38243,38189.99,270280000,0.000127151
7/6/2021,38413.33,38220.01,38416.78,38220.01,274470000,0.004921585
7/7/2021,38478.26,38421.6,38497.97,38403.3,280260000,0.001688872
7/8/2021,38467.64,38501.31,38501.31,38425.98,220160000,-0.000276038
7/9/2021,37994.19,38468.5,38472.14,37980.21,241840000,-0.012384115
7/12/2021,37857.89,37994.19,37994.27,37852.03,187240000,-0.003593841
7/13/2021,37857.24,37857.89,37881.58,37846.94,197270000,-1.72E-05
7/14/2021,37872.55,37857.24,37872.55,37805.95,197230000,0.000404332
7/15/2021,37866.9,37872.55,37889.44,37855.92,159990000,-0.000149196
7/16/2021,37947.18,37868.05,37954.67,37868.05,266750000,0.002117813
7/19/2021,37952.65,37947.18,37953.35,37912.5,462790000,0.000144137
7/22/2021,38585.52,37952.65,38597.88,37933.38,203110000,0.016537746
7/23/2021,38667.9,38585.52,38667.9,38578.85,230250000,0.002132722
7/26/2021,38849.08,38667.9,38852.1,38662.82,246500000,0.004674597
7/27/2021,38802.15,38849.08,38882.79,38794.38,243070000,-0.001208738
7/28/2021,38791.03,38813.36,38829.61,38788.73,237450000,-0.000286623
7/29/2021,38484.82,38791.03,38791.03,38356.43,259970000,-0.007925157
7/30/2021,38547.08,38484.82,38560.99,38484.59,387130000,0.001616474
8/2/2021,38604.72,38547.08,38658.71,38532.78,244280000,0.001494197
8/3/2021,38917.99,38604.72,38927.75,38604.72,231420000,0.008082063
8/4/2021,38927.83,38917.99,38931.12,38894.15,206260000,0.000252807
8/5/2021,38801.51,38927.83,38950.74,38797.27,139780000,-0.003250256
8/6/2021,38811.11,38803.85,38894.87,38803.85,167680000,0.000247382
8/9/2021,38567.26,38810.75,38837.34,38551.25,194950000,-0.006302816
8/10/2021,39176.62,38565.04,39198.5,38544.57,224560000,0.01567641
8/11/2021,39448.46,39176.62,39451.5,39176.62,181400000,0.006914869
8/12/2021,39490.06,39448.46,39582.3,39356.59,570200000,0.001053985
8/13/2021,39533.97,39490.06,39534.46,39489.7,188740000,0.001111308
8/16/2021,39508.41,39522.34,39524.53,39474.46,141240000,-0.000646742
8/17/2021,39550.36,39505.4,39550.36,39257.85,110770000,0.001061236
8/18/2021,39545.67,39550.36,39550.38,39538.29,132080000,-0.00011859
8/19/2021,39670.29,39539.65,39670.29,39462.39,201840000,0.003146338
8/20/2021,39483.08,39666.88,39678.04,39472.65,280570000,-0.004730319
8/23/2021,39434.69,39483.15,39494.93,39424.95,210930000,-0.00122634
8/24/2021,39460.68,39434.69,39466.71,39429.68,196810000,0.000658847
8/25/2021,39450,39460.9,39481.65,39438.3,197400000,-0.000270686
8/26/2021,39477.18,39449.82,39482.35,39449.82,186320000,0.000688736
8/27/2021,39485.65,39477.41,39511.75,39462.4,232850000,0.000214531
8/30/2021,39326.67,39485.65,39534.81,39294.21,301010000,-0.0040344
8/31/2021,39219.61,39326.67,39334.88,39204.49,425660000,-0.002726038
9/1/2021,39184.22,39220.18,39233.36,39170.92,169300000,-0.000902762
9/2/2021,39252.19,39184.18,39252.19,39158.88,262140000,0.001733124
9/3/2021,39261.01,39252.19,39261.01,39220.04,180290000,0.000224676
9/6/2021,39252.98,39261.01,39290.84,39237.81,210950000,-0.00020455
9/7/2021,39251.29,39252.89,39273.75,39241.54,355940000,-4.31E-05
9/8/2021,39204.52,39251.29,39258.21,39195.82,354050000,-0.001192264
9/9/2021,39201.33,39204.52,39216.34,39177.84,350500000,-8.14E-05
9/10/2021,38921.78,39201.33,39201.33,38887.11,154560000,-0.007156684
9/13/2021,38915.62,38921.78,38943.24,38911.36,201100000,-0.000158279
9/14/2021,38920.5,38915.62,38936.99,38897.68,228480000,0.000125392
9/15/2021,38968.34,38920.5,38968.34,38858.01,141370000,0.001228417
9/16/2021,38911.31,38968.34,38968.34,38908.1,130180000,-0.001464568
9/17/2021,38943.87,38911.31,38943.87,38873.71,155100000,0.000836425
9/20/2021,38906.42,38943.87,38961.46,38900.92,181950000,-0.000962103
9/21/2021,38873.85,38906.42,38906.82,38849.57,184440000,-0.000837487
9/22/2021,38852.69,38873.85,38874.92,38846.86,155380000,-0.000544473
9/23/2021,38874.13,38852.69,38889.58,38848.18,125800000,0.000551676
9/24/2021,38962.28,38874.69,38962.28,38832.05,633520000,0.002265008
9/27/2021,38864.33,38962.28,38965.3,38511.97,139420000,-0.002517135
9/28/2021,38858.99,38864.33,38864.56,38841.84,526300000,-0.00013741
9/29/2021,39592.29,38858.99,39592.29,38854.32,474370000,0.018694949
9/30/2021,40221.17,39590.91,40221.17,39073.9,282810000,0.015759072
10/4/2021,40243.05,40221.17,40266.46,40221.17,202350000,0.000543844
10/5/2021,40716.66,40243.05,40722.95,40241.49,432990000,0.011700027
10/6/2021,40765.2,40716.66,40883.39,40716.66,400640000,0.001191431
10/7/2021,40829.15,40820.31,40842.93,40764.21,339290000,0.001567511
10/8/2021,40868.36,40829.15,40884.8,40808.72,331040000,0.000959882
10/11/2021,40714.22,40868.36,40877.68,40596.68,191250000,-0.003778752
10/12/2021,40897.19,40714,40914.83,40714,563880000,0.004483939
10/13/2021,41051.19,40896.96,41072.67,40896.96,446170000,0.003758468
10/14/2021,41129.98,41051.19,41144.99,41041.35,908050000,0.001917471
10/15/2021,41438.15,41129.98,41438.15,41023.53,728960000,0.007464658
10/18/2021,41144.67,41438.15,41438.93,41125.06,338720000,-0.007107561
10/20/2021,41249.71,41144.67,41278.17,41083.89,499510000,0.00254969
10/21/2021,41704.11,41249.71,41744.32,41230.41,216180000,0.010955603
10/22/2021,41763.26,41704.11,41770.57,41691.69,510180000,0.001417321
10/25/2021,41814.74,41763.26,41868.43,41738.33,674500000,0.001231903
10/26/2021,41814.94,41814.74,41856.59,41744.38,348330000,4.78E-06
10/27/2021,41790.26,41814.94,41814.94,41766.41,284600000,-0.000590394
10/28/2021,41961.14,41779.27,41975.68,41778.54,558890000,0.004080654
10/29/2021,42038.6,41961.14,42054.18,41950.82,334740000,0.001844292
11/1/2021,41976.79,42038.6,42047.5,41976.79,377930000,-0.001471397
11/2/2021,42013.39,41977.1,42151.04,41969.42,318910000,0.000871531
11/3/2021,41975.45,42013.39,42042.45,41964.97,292940000,-0.000903453
11/4/2021,41943.83,41975.45,41985.99,41930.73,160880000,-0.000753581
11/5/2021,42014.5,41943.83,42014.5,41943.83,277040000,0.001683455
11/8/2021,43246.87,42013.72,43246.87,41976.3,443600000,0.028910064
11/9/2021,43730.55,43246.87,43895.46,43245.14,280700000,0.011122082
11/10/2021,43707.3,43730.55,44068.7,43685.97,270680000,-0.000531806
11/11/2021,43609.06,43707.3,43709.28,43589.26,161300000,-0.002250209
11/12/2021,43253.01,43549.28,43616.34,43247.79,314850000,-0.008198101
11/15/2021,43230.34,43253.01,43298.86,43176.42,293430000,-0.000524263
11/16/2021,43455.82,43230.34,43469.31,43175.64,423820000,0.005202226
11/17/2021,43349.9,43444.2,43495.91,43346.72,264790000,-0.002440393
11/18/2021,43285.97,43355.54,43362.77,43285.03,209640000,-0.001475832
11/19/2021,43199.27,43285.97,43288.25,43150.47,199520000,-0.002004967
11/22/2021,43266.27,43199.27,43290.2,43199.27,433590000,0.001549751
11/23/2021,43255.14,43260.13,43285.89,43234.57,217970000,-0.000257277
11/24/2021,43245.02,43265.36,43302.59,43233.98,243170000,-0.000233988
11/25/2021,43108.77,43250.34,43250.34,43094.14,266110000,-0.003155626
11/26/2021,43308.29,43108.77,43334.93,43069.97,305320000,0.004617615
11/29/2021,43270.94,43303.76,43319.46,43248.91,213120000,-0.000862794
11/30/2021,43248.05,43270.94,43275.21,43200.59,224910000,-0.000529132
12/1/2021,42463.16,43248.05,43248.3,42463.16,335470000,-0.018315269
12/2/2021,42247.98,42463.16,42465.57,42241.65,324010000,-0.005080334
12/3/2021,42167.91,42248.76,42263.97,42137.26,180700000,-0.001897037
12/6/2021,42008.6,42164.51,42192.71,41980.53,422180000,-0.003785146
12/7/2021,42018.92,42008.6,42041.37,41927.22,639430000,0.000245634
12/8/2021,42435.16,42018.14,42445.32,42000.96,649760000,0.009857271
12/9/2021,41685.22,42435.16,42446.44,41527.21,473370000,-0.017830634
12/10/2021,41882.97,41685.22,41882.97,41684.07,444930000,0.004732671
12/13/2021,42411.12,41882.97,42582.94,41816.06,229620000,0.012531292
12/14/2021,42317.52,42411.12,42411.12,42301.42,270090000,-0.002209407
12/15/2021,42357.36,42317.52,42374.92,42294.66,226180000,0.000941011
12/16/2021,42270.23,42357.36,42386.83,42262.85,249430000,-0.00205914
12/17/2021,42353.31,42270.23,42404.62,42270.23,341680000,0.00196352
12/20/2021,42394.71,42353.31,42464.09,42351.93,142070000,0.000977014
12/21/2021,42388.57,42391.31,42408.73,42377.62,275930000,-0.00014484
12/22/2021,42244.22,42388.57,42390.74,42240.71,224020000,-0.003411211
12/23/2021,42230.48,42244.22,42263.82,42207.99,211080000,-0.000325305
12/24/2021,42262.85,42230.48,42269.66,42217.46,111840000,0.000766214
12/29/2021,41807.1,42262.85,42295.21,41745.37,180150000,-0.010842268
12/30/2021,41813.27,41807.1,41815.32,41753.53,359960000,0.000147572
12/31/2021,42716.44,41822.29,42725.8,41768.16,455210000,0.021370105
1/4/2022,43026.23,42716.44,43052.31,42651.87,216650000,0.007226072
1/5/2022,43476.75,43026.23,43476.75,42479.57,1240000000,0.010416383
1/6/2022,43607.94,43476.75,43607.94,43145.77,174610000,0.003012931
1/7/2022,43854.42,43605.21,43857.6,43605.21,395150000,0.005636268
1/10/2022,43897.13,43854.42,44345.64,43854.42,310900000,0.00097343
1/11/2022,43859.3,43897.13,44083.08,43855.54,294540000,-0.000862159
1/12/2022,44608.82,43859.3,44609.24,43858.36,266310000,0.016944814
1/13/2022,44604.74,44608.82,44621.66,44582.61,321750000,-9.15E-05
1/14/2022,44454.67,44604.74,44614.64,44334.33,405730000,-0.003370113
1/17/2022,44399.66,44454.67,44768.94,44390.49,214310000,-0.001238207
1/18/2022,44655.89,44402.39,44663.47,44401.63,235230000,0.005754402
1/19/2022,45430.14,44655.89,45430.4,44352.61,252940000,0.017189548
1/20/2022,45890.52,45430.14,45890.52,45395.57,355910000,0.010082798
1/21/2022,45957.35,45890.52,45957.35,45875.04,281590000,0.001455233
1/24/2022,45928.27,45957.35,45966.26,45921.75,278440000,-0.000632961
1/25/2022,45939.51,45928.27,45939.66,45898.24,247680000,0.0002447
1/26/2022,46529.99,45939.51,46905.63,45939.51,328980000,0.01277152
1/27/2022,46009.23,46529.99,46769.16,46000.72,279440000,-0.011255022
1/28/2022,46205.05,46009.23,46207.24,46009.23,313440000,0.004247071
1/31/2022,46624.67,46206.65,46628.34,46183.34,435790000,0.009040701
2/1/2022,47111.21,46630.13,47126.27,46626.42,341500000,0.010381177
2/2/2022,46930.66,47113.95,47131.29,46901.44,434940000,-0.003839784
2/3/2022,47329.8,46930.66,47335.63,46860.85,346700000,0.008468925
2/4/2022,47279.92,47329.8,47329.8,47263.54,225690000,-0.001054437
2/7/2022,47203.39,47279.92,47324.09,47198.42,285470000,-0.001619969
2/8/2022,47057.24,47203.39,47203.39,47037.24,238220000,-0.003100979
2/9/2022,47157.23,47057.24,47157.23,47057.24,297000000,0.002122605
2/10/2022,47286.34,47157.23,47286.34,47154.06,198080000,0.002734121
2/11/2022,47202.3,47286.34,47301.44,47129.45,311490000,-0.001778839
2/14/2022,47066.77,47202.3,47232.47,47011.74,338020000,-0.002875388
2/15/2022,47064.82,47063.28,47107.99,47046.93,274200000,-4.14E-05
2/16/2022,47109.25,47064.82,47199.41,47051.36,318250000,0.000943572
2/17/2022,47102.64,47109.25,47128.46,47074.78,357740000,-0.000140322
2/18/2022,47140.48,47102.64,47142.51,47091.67,344690000,0.000803029
2/21/2022,47233.91,47140.48,47243.74,47139.8,421360000,0.001979987
2/22/2022,47246.9,47233.91,47282.44,47233.91,421780000,0.000274976
2/23/2022,47207.27,47246.9,47265.69,47207.27,230650000,-0.000839137
2/24/2022,47272.04,47207.27,47295.28,47207.27,340660000,0.001371094
2/25/2022,47328.42,47272.04,47378.54,47264.97,253290000,0.001191961
2/28/2022,47394.53,47328.42,47394.53,47328.42,300620000,0.00139586
3/1/2022,47482.73,47394.53,47613.7,47358.48,370440000,0.001859245
3/2/2022,47360.79,47482.73,47486.15,47313.53,279950000,-0.002571395
3/3/2022,47296.07,47360.79,47404.02,47202.6,243420000,-0.001367466
3/4/2022,47268.61,47296.07,47298.15,47253.88,179280000,-0.000580767
3/7/2022,47262.61,47268.61,47309.8,47223.94,291880000,-0.000126942
3/8/2022,47154.35,47262.61,47283.62,47122.34,754930000,-0.002293233
3/9/2022,47287.09,47154.35,47292.91,47129.66,336300000,0.002811056
3/10/2022,47363.98,47287.09,47383.77,47180.59,261560000,0.001624705
3/11/2022,47437.48,47363.98,47437.48,47234.26,1150000000,0.001550609
3/14/2022,47428.67,47437.48,47466.61,47358.72,1280000000,-0.000185735
3/15/2022,47340.86,47428.67,47431.39,47334.64,183260000,-0.001853128
3/16/2022,47364.46,47340.86,47373.96,47338.48,145830000,0.000498388
3/17/2022,47353.22,47364.46,47398.8,47338.91,239730000,-0.000237337
3/18/2022,47282.67,47353.22,47353.22,47221.34,599490000,-0.001490978
3/21/2022,47251.93,47282.67,47282.67,47196.55,213560000,-0.000650344
3/22/2022,47156.56,47251.93,47251.93,47125.55,303460000,-0.00202037
3/23/2022,47163.94,47156.56,47167.97,47132.62,267480000,0.000156488
3/24/2022,46961.62,47016.5,47017.08,46931.38,214700000,-0.004298945
3/25/2022,46964.23,46958.68,46993.74,46957.13,177090000,5.56E-05
3/28/2022,46898.23,46958.95,46966.36,46754.39,359890000,-0.001406313
3/29/2022,46843.09,46893.86,46905.13,46831.85,214320000,-0.001176429
3/30/2022,46904.48,46843.09,46916.17,46824.71,201150000,0.001309687
3/31/2022,46965.48,46904.48,46983.32,46832.26,256020000,0.00129967
4/1/2022,46842.86,46963.75,46973.78,46780.08,257290000,-0.002614268
4/4/2022,46687.85,46844.13,46844.13,46654.45,219500000,-0.003314636
4/5/2022,46777.37,46687.85,46792.3,46675.8,257400000,0.001915579
4/6/2022,46766.16,46775.76,46785.41,46751.63,261590000,-0.000239675
4/7/2022,46543.51,46771.62,46806.53,46524.68,244020000,-0.00477229
4/8/2022,46631.46,46543.51,46631.46,46542.14,154100000,0.001887847
4/11/2022,46867.95,46631.46,46871.63,46624.78,224630000,0.005058652
4/12/2022,47205.03,46872.25,47231.66,46872.25,245420000,0.007166382
4/13/2022,47367.31,47205.03,47388.15,47188.1,391890000,0.003431874
4/14/2022,47558.45,47367.31,47600.37,47367.31,385180000,0.004027153
4/19/2022,47545.86,47510.38,47551.72,47459.18,365450000,-0.000264762
4/20/2022,48138.71,47545.86,48138.71,47503,349480000,0.012391916
4/21/2022,48223.86,48138.71,48223.86,48132.09,244690000,0.001767284
4/22/2022,48459.65,48236.08,48459.65,48229.1,342140000,0.004877574
4/25/2022,48558.91,48459.65,48562.2,48089.55,328380000,0.002046207
4/26/2022,48568.57,48543.36,48662.06,48540.73,464730000,0.000198914
4/27/2022,48571.75,48568.57,48620.21,48551.58,246700000,6.55E-05
4/28/2022,48837.76,48571.75,48853.68,48571.75,759650000,0.005461698
4/29/2022,49638.94,48840.49,49638.94,48840.43,319350000,0.016271822
5/4/2022,50126.41,49640.3,50132.88,49636.44,669270000,0.009772409
5/5/2022,50835.95,50126.41,50835.95,50113.49,462400000,0.014055767
5/6/2022,50937.01,50838.1,50993.59,50838.1,466280000,0.00198599
5/9/2022,51903.44,50935.79,51956.75,50922.91,337430000,0.018795298
5/10/2022,51805.41,51902.48,51902.48,51562.68,331350000,-0.001890485
5/11/2022,52838.45,51805.41,53064.58,51805.41,417260000,0.019744561
5/12/2022,52917.76,52844.84,53069.29,52843.48,426020000,0.001499865
5/13/2022,53100.21,52917.76,53100.21,52898.9,303480000,0.003441873
5/16/2022,52944.65,53098.46,53098.46,52896.88,374180000,-0.002933855
5/17/2022,52756.62,52944.44,52950.34,52756.62,552470000,-0.003557766
5/18/2022,52721.34,52756.62,52793.13,52721.34,611830000,-0.000668955
5/19/2022,53275.49,52721.34,53281.31,52717.88,274410000,0.010456068
5/20/2022,52979.96,53275.49,53774.61,52951.38,436560000,-0.005562647
5/23/2022,52911.51,52979.96,53009.5,52909.1,263240000,-0.001292833
5/24/2022,51949.64,52911.51,52911.51,51940.57,720120000,-0.018346108
5/25/2022,52591.41,51949.64,52594.84,51574.46,382450000,0.012278011
5/26/2022,53151.32,52591.41,53161.43,52587.01,266180000,0.010590141
5/27/2022,54085.3,53151.32,54290.84,53151.32,208080000,0.01741949
5/30/2022,53772.35,54085.3,54085.3,53735.83,227550000,-0.005803035
5/31/2022,53637.14,53772.14,53787.3,53608.72,318270000,-0.002517656
6/1/2022,52974.15,52990.28,53045.12,52952.24,295340000,-0.01243768
6/2/2022,52840.14,52974.15,52989.45,52831.61,274420000,-0.00253293
6/3/2022,52908.24,52815.78,52925.86,52803.19,280870000,0.001287963
6/6/2022,53086.86,52908.24,53090.16,52889.13,755620000,0.003370348
6/7/2022,53270.88,53086.46,53276.66,53046.72,234620000,0.0034604
6/8/2022,53193.98,53270.88,53270.88,53190.75,248940000,-0.001444608
6/9/2022,53170.73,53183.99,53206.08,53166.01,318420000,-0.000437175
6/10/2022,53201.38,53170.73,53201.38,53136.98,273240000,0.000576279
6/14/2022,53114.65,53201.38,53202.13,53097.77,299810000,-0.001631551
6/15/2022,52775.4,53113.64,53113.64,52773.2,188090000,-0.006407612
6/16/2022,52411.09,52775.4,52783.52,52374.04,211610000,-0.006926963
6/17/2022,51778.08,52411.09,52451.43,51755.18,241190000,-0.012151316
6/20/2022,50756.74,51778.08,51804.21,50750.6,196260000,-0.019922477
6/21/2022,51091.75,50755.98,51213.17,50532.29,166960000,0.006578619
6/22/2022,51377.21,51093.23,51377.21,50628.4,229260000,0.005571653
6/23/2022,51618.73,51377.21,51740.21,51375.06,223250000,0.004689902
6/24/2022,51705.61,51618.73,51708.52,51618.73,156090000,0.001681695
6/27/2022,51962.85,51705.61,51986.94,51703.49,266510000,0.004962754
6/28/2022,51803.98,51962.85,51975.06,51779.76,314600000,-0.00306206
6/29/2022,51802.48,51803.98,51810.45,51789.9,416470000,-2.90E-05
6/30/2022,51817.59,51802.48,51991.27,51759.56,223100000,0.000291642
7/1/2022,51829.67,51817.59,51829.67,51769.02,127030000,0.000233098
7/4/2022,51791.45,51829.67,51871.89,51713.99,194080000,-0.000737687
7/5/2022,51586.5,51795.23,51807.97,51571.37,234480000,-0.003965067
7/6/2022,51556.54,51586.5,51612.97,51553.86,135260000,-0.000580941
7/7/2022,51563.73,51556.54,51570.71,51530.4,143280000,0.000139449
7/8/2022,51557.41,51563.73,51581.17,51546.84,115130000,-0.000122574
7/13/2022,51567.69,51557.41,51584.83,51507.55,198790000,0.00019937
7/14/2022,51338.27,51390.25,51390.25,51304.74,115250000,-0.004458836
7/15/2022,52215.12,51339.01,52542.93,51330.29,190100000,0.01693563
7/18/2022,52319.94,52215.12,52510.17,52215.12,116280000,0.002005452
7/19/2022,52308.88,52319.94,52333.28,52250.79,205600000,-0.000211414
7/20/2022,52186.52,52308.88,52310.53,52142.18,238270000,-0.002341922
7/21/2022,52122,52186.52,52204.52,52098.87,151940000,-0.001237099
7/22/2022,51979.92,52122,52129.19,51979.92,205060000,-0.002729634
7/25/2022,51400.53,51979.92,51979.92,51327.74,98750000,-0.011209006
7/26/2022,50442.37,51400.53,51405.6,50409.9,156170000,-0.018816987
7/27/2022,50188.55,50442.37,50447.87,50163.4,192410000,-0.005044583
7/28/2022,49667.14,50182.73,50182.73,49603.12,206210000,-0.010443366
7/29/2022,50370.25,49702.07,50370.25,49687.77,243290000,0.014057176
8/1/2022,49950.32,50370.25,50372.43,49886.94,176050000,-0.008371812
8/2/2022,50626.04,49950.32,50626.04,49950.32,129160000,0.013437157
8/3/2022,50594.97,50626.04,50647.19,50242.94,121160000,-0.000613904
8/4/2022,50582.3,50594.97,50720.86,50372.55,130440000,-0.000250452
8/5/2022,50722.33,50582.3,50722.33,50556.7,148810000,0.002764535
8/8/2022,50489.73,50722.33,50740.18,50489.07,207200000,-0.004596298
8/9/2022,49350.71,50489.73,50489.73,49342.6,140580000,-0.022817796
8/10/2022,50075.47,49350.71,50127.02,49337.73,279220000,0.014579115
8/11/2022,50014.6,50075.47,50256.83,50009.12,133590000,-0.001216305
8/12/2022,49664.07,50017.51,50017.51,49371.37,272070000,-0.007033229
8/15/2022,49657.33,49664.07,49724.7,49373.13,210830000,-0.000135721
8/16/2022,49709.46,49629.43,49737.86,49629.43,204160000,0.001049244
8/17/2022,49691.17,49709.46,49712.96,49681.24,128790000,-0.000368006
8/18/2022,49546.38,49691.17,49694.34,49487.74,146990000,-0.002918051
8/19/2022,49370.62,49395.43,49432.87,49367.26,132200000,-0.00355369
8/22/2022,49346.4,49370.62,49381.15,49334.23,122730000,-0.000490696
8/23/2022,48567.14,49344.67,49344.67,48511.58,204150000,-0.015917644
8/24/2022,48675.33,48554.76,48681,48554.76,167570000,0.00222516
8/25/2022,49661.87,48675.24,49662.09,48670.87,226470000,0.020065105
8/26/2022,49682.15,49661.87,49728.46,49628.73,193510000,0.000408278
8/29/2022,49676.75,49682.15,49686.95,49624.28,232940000,-0.000108697
8/30/2022,49642.69,49676.75,49682.93,49625.32,125950000,-0.000685868
8/31/2022,49836.51,49642.69,49836.51,49642.69,367340000,0.003896699
9/1/2022,49889.88,49836.51,49934.2,49836.51,229120000,0.001070329
9/2/2022,50045.83,49889.8,50056.3,49889.8,240020000,0.003121009
9/5/2022,49991.41,50045.83,50084.83,49988.28,200920000,-0.001087995
9/6/2022,49644.92,49991.41,49994.14,49639.64,138940000,-0.006955122
9/7/2022,49635.76,49644.92,49654.72,49616.03,128940000,-0.000184527
9/8/2022,49652.25,49599.73,49658.07,49577.38,161880000,0.000332165
9/9/2022,49695.12,49652.25,49697.61,49652.25,319090000,0.000863032
9/12/2022,49626.05,49695.12,49703.85,49626.05,86590000,-0.001390842
9/13/2022,49627.72,49625.71,49655.34,49612.4,147460000,3.37E-05
9/14/2022,49576.05,49627.72,49637.12,49573.6,197260000,-0.001041694
9/15/2022,49540.48,49578.83,49579.34,49534.65,167600000,-0.000717741
9/16/2022,49475.42,49540.48,49543.81,49470.28,107490000,-0.001314133
9/19/2022,49440.21,49475.42,49479.45,49400.12,67370000,-0.00071192
9/20/2022,49445.31,49440.21,49446.01,49378.93,147590000,0.00010315
9/21/2022,49421.91,49446.18,49455.99,49318.55,51880000,-0.000473362
9/22/2022,49190.34,49421.91,49424.82,49164.75,126740000,-0.004696585
9/23/2022,49026.62,49190.34,49309.63,48994.15,169180000,-0.003333847
9/26/2022,49218.35,49053.91,49226.12,49053.91,119280000,0.003903106
9/27/2022,49161.45,49189.32,49223.31,49154.5,206200000,-0.001156742
9/28/2022,49171.7,49161.45,49258.73,49119.51,101570000,0.000208475
9/29/2022,48964.83,49171.7,49218.17,48947.91,220780000,-0.004215969
9/30/2022,49024.16,48967.56,49024.16,48945.43,356730000,0.001210953
10/4/2022,48879.74,49035.07,49038.76,48865.47,173460000,-0.002950242
10/5/2022,48836.7,48879.74,48919.32,48818.2,135520000,-0.000880916
10/6/2022,47260.89,48836.7,48890.97,47238.35,140660000,-0.032798976
10/7/2022,47351.43,47260.89,47351.62,47257.3,137280000,0.001913916
10/11/2022,47565.92,47351.43,47664.66,47195.25,125650000,0.004519519
10/12/2022,47531.84,47565.92,47572.78,47529.93,155180000,-0.000716736
10/13/2022,47524.38,47531.84,47550.47,47486.8,86540000,-0.00015696
10/14/2022,47569.04,47524.38,47579.14,47428.96,124410000,0.000939287
10/17/2022,46365.95,47569.04,47588.29,46343.39,137880000,-0.025616776
